Name,State,Sweep ID,Sweep Label,Model,Repeated,Num Repeats,Rep Budget,Direction,OT Multiplier,Eval Loss,Train Loss (last),Train Loss (avg),Global Step,Epoch,Tokens Seen,Unique Tokens,Train Tok/s,Learning Rate,Duration,Finished,Created,W&B Link
mirror_vxle1zx5,finished,m7ffrkei,"344M nr=[95,110,130,150]",344M,repeated,130,10%,top,1,3.0135443210601807,2.7104,3.260765344493189,12403,1,6880592179,5292763.214615385,187222.923,4.5394076694978845e-10,N/A,N/A,2026-04-26T11:00:12Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_vxle1zx5
mirror_efz5cbs4,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,2682,10%,top,2,4.19206428527832,3.7636,4.503353372413736,5432,1,1925633097,71798.40033557048,112575.21,8.00041867635059e-09,N/A,N/A,2026-04-26T15:08:14Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_efz5cbs4
mirror_5byq86fe,finished,2hjv1ph9,"93M nr=[1,99,193,373,2682]",93M,repeated,373,10%,top,2,3.627678394317627,3.2855,3.9108552869175583,8702,1,3723499595,998257.264075067,98083.292,4.783719441075664e-10,N/A,N/A,2026-04-26T16:15:21Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_5byq86fe
mirror_gneaq9kd,finished,6oykbvxg,"93M nr=[1,99,193,373,2682]",93M,non-repeated,1,10%,top,4,3.411100387573242,3.4101,3.8805815696845234,14794,1,7445536004,744553600.4000001,204285.899,8.059813638237953e-09,N/A,N/A,2026-04-26T16:32:33Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_gneaq9kd
mirror_057vs2gz,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,3,10%,top,4,3.9166393280029297,3.9098,4.4865279872512565,8974,1,3840378056,128012601.86666667,122822.662,3.1361530551796664e-08,N/A,N/A,2026-04-26T20:06:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_057vs2gz
mirror_bu40pqsm,finished,m7ffrkei,"344M nr=[95,110,130,150]",344M,repeated,150,10%,top,1,3.1454765796661377,2.7776,,7700,0.6206048882709706,4270434318,2846956.2120000003,128775.391,0.000520537335619915,N/A,N/A,2026-04-26T21:29:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_bu40pqsm
mirror_v02bwqyx,finished,2hjv1ph9,"93M nr=[1,99,193,373,2682]",93M,repeated,2682,10%,top,2,3.578310966491699,3.2232,3.826421343730809,8657,1,3727193285,138970.6668530947,107859.218,3.4372131700425843e-09,N/A,N/A,2026-04-27T02:58:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_v02bwqyx
mirror_t0rptst4,finished,6oykbvxg,"93M nr=[1,99,193,373,2682]",93M,repeated,99,10%,top,4,3.4371349811553955,3.3867,3.86417097291158,14782,1,7445557144,7520764.791919193,203899.954,1.2917547433407654e-09,N/A,N/A,2026-04-27T02:58:54Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_t0rptst4
mirror_0hr2fwev,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,13,10%,top,4,3.919445753097534,3.9102,4.487150222441654,8974,1,3840379467,29541380.51538462,121768.831,3.1361530551796664e-08,N/A,N/A,2026-04-27T05:13:41Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_0hr2fwev
mirror_6ntwxms4,finished,jjpbl2qk,"344M nr=[85,105,140,160]",344M,repeated,85,10%,top,1,3.0538206100463867,2.7574,,8950,0.7209892455794095,4961328540,5836857.105882353,128146.045,0.0003073059508604474,N/A,N/A,2026-04-27T07:09:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_6ntwxms4
mirror_ges64qvr,finished,g93eep0c,34M nr=[99],34M,repeated,99,10%,top,2,4.521414756774902,4.4727,5.227883476206413,4196,1,1362481411,1376243.8494949494,80141.415,9.692359068538817e-08,N/A,N/A,2026-04-27T13:12:26Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_ges64qvr
mirror_7oscjc01,finished,6oykbvxg,"93M nr=[1,99,193,373,2682]",93M,repeated,193,10%,top,4,3.496755838394165,3.2842,3.812602317733599,14768,1,7445625310,3857836.9481865284,203231.754,7.299866171334546e-09,N/A,N/A,2026-04-27T13:46:29Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_7oscjc01
mirror_z7wo8q5o,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,51,10%,top,4,3.9268367290496826,3.9065,4.482422717321912,8967,1,3840401156,7530198.34509804,119963.997,1.6285105253964555e-08,N/A,N/A,2026-04-27T14:03:53Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_z7wo8q5o
mirror_w28vzgzw,finished,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,50,10%,top,2,3.5388875007629395,3.499,4.075455537342057,8693,1,3722789278,7445578.556,92705.848,1.9226564448471223e-08,N/A,N/A,2026-04-27T18:12:53Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_w28vzgzw
mirror_rowhrv4n,finished,jjpbl2qk,"344M nr=[85,105,140,160]",344M,repeated,105,10%,top,1,12.047425270080566,6.2832,,350,0.028201357693934698,193827171,184597.30571428573,105510.507,0.00015910603798938362,N/A,N/A,2026-04-27T18:13:02Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_rowhrv4n
mirror_8xk6tm8e,finished,jjpbl2qk,"344M nr=[85,105,140,160]",344M,repeated,140,10%,top,1,3.5759663581848145,3.3485,,2600,0.20965628464872493,1442571678,1030408.3414285715,125779.67,0.001131582839302944,N/A,N/A,2026-04-27T19:03:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_8xk6tm8e
mirror_7j455rwy,finished,jjpbl2qk,"344M nr=[85,105,140,160]",344M,repeated,160,10%,top,1,3.2550878524780273,2.9338,,4750,0.3828483920367534,2636025555,1647515.971875,127941.931,0.0009924042670416628,N/A,N/A,2026-04-27T22:23:06Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_7j455rwy
mirror_6rd9e2r9,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,99,10%,top,4,3.935405969619751,3.8978,4.476272026493768,8959,1,3840397737,3879189.633333334,119213.322,5.03470427417645e-09,N/A,N/A,2026-04-27T23:13:34Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_6rd9e2r9
mirror_9zb0nbak,finished,6oykbvxg,"93M nr=[1,99,193,373,2682]",93M,repeated,373,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-28T00:21:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_9zb0nbak
efficient-sweep-3,failed,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,130,10%,top,2,11.977140426635742,,,0,0,0,,,,116h 23m ago,,2026-04-28T05:26:43Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/1f89z4wo
mirror_1f89z4wo,finished,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,130,10%,top,2,11.977140426635742,,,0,0,0,,,,N/A,N/A,2026-04-28T05:35:14Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_1f89z4wo
vocal-sweep-4,failed,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,250,10%,top,2,3.6293203830718994,3.2886,3.941319637784155,8681,1,3723222505,1489289.002,58715.141,2.6172355943984803e-09,116h 1m ago,,2026-04-28T05:48:33Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ammri67w
mirror_ammri67w,finished,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,250,10%,top,2,3.6293203830718994,3.2886,3.941319637784155,8681,1,3723222505,1489289.002,58715.141,2.6172355943984803e-09,N/A,N/A,2026-04-28T05:52:17Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_ammri67w
misunderstood-sweep-9,failed,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,193,10%,top,4,3.961334705352783,3.8797,4.463688209188644,8955,1,3840747962,1990024.8507772023,122361.894,1.8140137158824374e-09,113h 25m ago,,2026-04-28T08:24:06Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/tc28el6s
mirror_tc28el6s,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,193,10%,top,4,3.961334705352783,3.8797,4.463688209188644,8955,1,3840747962,1990024.8507772023,122361.894,1.8140137158824374e-09,N/A,N/A,2026-04-28T08:32:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_tc28el6s
colorful-sweep-11,failed,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,373,10%,top,4,4.0350141525268555,3.7313,4.383247279376622,8970,1,3840792377,1029703.0501340483,121367.813,2.2147266980897748e-08,104h 25m ago,,2026-04-28T17:24:10Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/zlcaixa6
mirror_zlcaixa6,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,373,10%,top,4,4.0350141525268555,3.7313,4.383247279376622,8970,1,3840792377,1029703.0501340483,121367.813,2.2147266980897748e-08,N/A,N/A,2026-04-28T17:36:26Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_zlcaixa6
deep-sweep-1,failed,zqn8nqvu,"344M nr=[140,150,160]",344M,repeated,140,10%,top,1,,,,,,,,,,103h 24m ago,,2026-04-28T18:25:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/b55mrxvs
glowing-sweep-1,crashed,0po2kfz9,63M nr=[13],63M,repeated,13,10%,top,4,,,,,,,,,,103h 23m ago,,2026-04-28T18:26:29Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/klm1cakd
splendid-sweep-1,failed,ynj1yxld,34M nr=[75],34M,repeated,75,10%,top,2,,,,,,,,,,103h 8m ago,,2026-04-28T18:41:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/eiwufy0g
glorious-sweep-2,crashed,zqn8nqvu,"344M nr=[140,150,160]",344M,repeated,150,10%,top,1,,,,,,,,,,103h 3m ago,,2026-04-28T18:46:44Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/yn8rs8a5
vibrant-sweep-3,finished,zqn8nqvu,"344M nr=[140,150,160]",344M,repeated,160,10%,top,1,3.0100009441375732,2.7073,3.2321230652463675,13648,1,6880491809,4300307.380625,42839.104,5.6256990203472166e-08,46h 47m,2d 8h ago,2026-04-28T18:58:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/i76ngvpf
dulcet-sweep-1,finished,vfof52mb,34M nr=[75],34M,repeated,75,10%,top,2,4.511798858642578,4.4683,5.229542681513854,4155,1,1362552694,1816736.9253333334,55164.918,7.348906031119779e-09,8h 12m,3d 22h ago,2026-04-28T19:23:40Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/vtjjvw9t
brisk-sweep-7,failed,z99hsql2,"344M nr=[90,100,115,125]",344M,repeated,125,10%,top,1,,,,,,,,,,102h 19m ago,,2026-04-28T19:30:53Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/wx2k8y72
dutiful-sweep-1,failed,ugj1omy1,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,3.012929677963257,2.7205,3.290422177806343,12416,1,6880370104,7644855.671111112,172635.513,8.182783907177537e-09,102h 18m ago,,2026-04-28T19:32:01Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ns7mllk1
zany-sweep-1,failed,w51hp3cz,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,,,,,,,,,,102h 17m ago,,2026-04-28T19:32:20Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/2ecthc5a
mirror_wx2k8y72,finished,z99hsql2,"344M nr=[90,100,115,125]",344M,repeated,125,10%,top,1,,,,,,,,,,N/A,N/A,2026-04-28T19:32:33Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_wx2k8y72
autumn-sweep-2,failed,w51hp3cz,"344M nr=[90,100,115,125]",344M,repeated,100,10%,top,1,,,,,,,,,,102h 17m ago,,2026-04-28T19:32:41Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/yrjluyp7
vibrant-sweep-3,failed,w51hp3cz,"344M nr=[90,100,115,125]",344M,repeated,115,10%,top,1,,,,,,,,,,102h 17m ago,,2026-04-28T19:33:02Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/yv9n83ap
rich-sweep-4,failed,w51hp3cz,"344M nr=[90,100,115,125]",344M,repeated,125,10%,top,1,,,,,,,,,,102h 16m ago,,2026-04-28T19:33:25Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/29hhpdch
mirror_ns7mllk1,finished,ugj1omy1,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,3.012929677963257,2.7205,3.290422177806343,12416,1,6880370104,7644855.671111112,172635.513,8.182783907177537e-09,N/A,N/A,2026-04-28T19:50:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_ns7mllk1
stellar-sweep-1,crashed,rez69tpy,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,,,,,,,,,,100h 13m ago,,2026-04-28T21:36:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/uhpek86f
morning-sweep-2,crashed,rez69tpy,"344M nr=[90,100,115,125]",344M,repeated,100,10%,top,1,,,,,,,,,,100h 13m ago,,2026-04-28T21:36:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/263mcny5
true-sweep-3,crashed,rez69tpy,"344M nr=[90,100,115,125]",344M,repeated,115,10%,top,1,,,,,,,,,,100h 13m ago,,2026-04-28T21:36:34Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/4upn0sjp
zany-sweep-1,crashed,hg9yp46a,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,,,,,,,,,,100h 12m ago,,2026-04-28T21:37:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/7ky9k3pq
bumbling-sweep-1,crashed,l2l7iles,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,,,,,,,,,,100h 12m ago,,2026-04-28T21:37:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/m7mcyr6o
pious-sweep-1,failed,lt6brlpa,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,,,,,,,7644969.244444445,,,100h 11m ago,,2026-04-28T21:38:28Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/e3qoptqa
fine-sweep-2,failed,lt6brlpa,"344M nr=[90,100,115,125]",344M,repeated,100,10%,top,1,,,,,,,6880472.32,,,99h 45m ago,,2026-04-28T22:04:26Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/m6ah861g
stilted-sweep-3,failed,lt6brlpa,"344M nr=[90,100,115,125]",344M,repeated,115,10%,top,1,,,,,,,5983019.408695652,,,99h 35m ago,,2026-04-28T22:14:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/81jgjwxi
brisk-sweep-4,failed,lt6brlpa,"344M nr=[90,100,115,125]",344M,repeated,125,10%,top,1,,,,,,,5504377.856,,,99h 24m ago,,2026-04-28T22:25:30Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ndrupzab
breezy-sweep-1,failed,vdaw3vh1,"93M nr=[373,719]",93M,repeated,373,10%,top,4,,,,,,,499030.99195710453,,,99h 21m ago,,2026-04-28T22:28:23Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ugimc08p
devoted-sweep-2,failed,vdaw3vh1,"93M nr=[373,719]",93M,repeated,719,10%,top,4,,,,,,,258885.3407510431,,,98h 43m ago,,2026-04-28T23:06:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/7y68xhgg
vocal-sweep-7,failed,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,500,10%,top,2,3.6201460361480713,3.2508,3.8936783524990135,8693,1,3722825132,744565.0264000001,49551.659,1.9226564448471223e-08,97h 56m ago,,2026-04-28T23:53:29Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/bjnhhqva
zany-sweep-1,failed,ub2l9p8b,"63M nr=[500,650]",63M,repeated,500,10%,top,4,,,,,,,251493.76,,,97h 46m ago,,2026-04-29T00:03:54Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/fuuqnowu
mirror_bjnhhqva,finished,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,500,10%,top,2,3.6201460361480713,3.2508,3.8936783524990135,8693,1,3722825132,744565.0264000001,49551.659,1.9226564448471223e-08,N/A,N/A,2026-04-29T00:07:33Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_bjnhhqva
sleek-sweep-2,failed,ub2l9p8b,"63M nr=[500,650]",63M,repeated,650,10%,top,4,,,,,,,193456.73846153845,,,97h 22m ago,,2026-04-29T00:27:23Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/l1c2we2r
silver-sweep-1,crashed,7jg72w7f,"93M nr=[373,500]",93M,repeated,373,10%,top,4,5.629682540893555,5.254288940429688,,1150,0.07791209144847047,579339157,155318.808847185,7773.852,0.0004450608376118734,97h 13m ago,,2026-04-29T00:36:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/2zlvmhky
snowy-sweep-1,failed,ob4rmj4o,"344M nr=[90,100,115,125]",344M,repeated,90,10%,top,1,,,,,,,7644969.244444445,,,97h 0m ago,,2026-04-29T00:49:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/n30jwwn3
ethereal-sweep-2,failed,ob4rmj4o,"344M nr=[90,100,115,125]",344M,repeated,100,10%,top,1,,,,,,,6880472.32,,,96h 48m ago,,2026-04-29T01:01:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/av0ozowc
faithful-sweep-3,failed,ob4rmj4o,"344M nr=[90,100,115,125]",344M,repeated,115,10%,top,1,,,,,,,5983019.408695652,,,96h 37m ago,,2026-04-29T01:12:28Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/d820wcqs
clear-sweep-4,failed,ob4rmj4o,"344M nr=[90,100,115,125]",344M,repeated,125,10%,top,1,,,,,,,5504377.856,,,96h 26m ago,,2026-04-29T01:23:32Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/4egltozn
helpful-sweep-13,failed,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,719,10%,top,4,4.059927463531494,3.6854,4.317489034029441,8942,1,3840842590,534192.2934631433,121690.564,1.637629936630296e-08,95h 21m ago,,2026-04-29T02:28:41Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/qyl9piel
mirror_qyl9piel,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,719,10%,top,4,4.059927463531494,3.6854,4.317489034029441,8942,1,3840842590,534192.2934631433,121690.564,1.637629936630296e-08,N/A,N/A,2026-04-29T02:36:21Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_qyl9piel
still-sweep-1,finished,4fk6irs0,48M nr=[373],48M,repeated,373,10%,top,4,4.028298377990723,3.727,4.38133086392712,8970,1,3840774736,1029698.3206434317,81639.457,2.2147266980897748e-08,14h 25m,3d 7h ago,2026-04-29T03:46:05Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/2hlonhki
comfy-sweep-1,crashed,ncyrv35f,48M nr=[373],48M,repeated,373,10%,top,4,11.933023452758787,5.842542114257813,,800,0.08919144024501413,342519415,91828.26139410188,6198.404,0.00046680345002967673,92h 7m ago,,2026-04-29T05:42:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/tyid6h7z
happy-sweep-1,failed,uebor530,"153M nr=[80,373]",153M,repeated,80,10%,top,2,3.257265090942383,3.1396,3.674741166578074,12158,1,6124489292,7655611.615,239556.402,2.3551626874852102e-09,90h 47m ago,,2026-04-29T07:02:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/r6znaxdp
mirror_r6znaxdp,finished,uebor530,"153M nr=[80,373]",153M,repeated,80,10%,top,2,3.257265090942383,3.1396,3.674741166578074,12158,1,6124489292,7655611.615,239556.402,2.3551626874852102e-09,N/A,N/A,2026-04-29T07:10:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_r6znaxdp
swift-sweep-15,failed,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,1388,10%,top,4,4.056561470031738,3.6526,4.289557556397876,8949,1,3842736330,276854.20244956773,120755.539,3.1537002113222054e-08,86h 18m ago,,2026-04-29T11:31:17Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/52ck0qcs
mirror_52ck0qcs,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,1388,10%,top,4,4.056561470031738,3.6526,4.289557556397876,8949,1,3842736330,276854.20244956773,120755.539,3.1537002113222054e-08,N/A,N/A,2026-04-29T11:43:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_52ck0qcs
cosmic-sweep-3,failed,uebor530,"153M nr=[80,373]",153M,repeated,373,10%,top,2,3.3000683784484863,2.9684,3.5241531484313526,12133,1,6124668301,1642002.225469169,239467.426,2.3648786879929326e-09,83h 14m ago,,2026-04-29T14:35:12Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/8prkh0va
mirror_8prkh0va,finished,uebor530,"153M nr=[80,373]",153M,repeated,373,10%,top,2,3.3000683784484863,2.9684,3.5241531484313526,12133,1,6124668301,1642002.225469169,239467.426,2.3648786879929326e-09,N/A,N/A,2026-04-29T14:52:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_8prkh0va
brisk-sweep-17,failed,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,2682,10%,top,4,4.027027130126953,3.6239,4.254455012163239,8920,1,3841145906,143219.4595824012,121803.878,2.2396248827642057e-08,77h 11m ago,,2026-04-29T20:38:19Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/wejuoakf
mirror_wejuoakf,finished,x5mtrra5,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,2682,10%,top,4,4.027027130126953,3.6239,4.254455012163239,8920,1,3841145906,143219.4595824012,121803.878,2.2396248827642057e-08,N/A,N/A,2026-04-29T20:41:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_wejuoakf
fallen-sweep-9,failed,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,1000,10%,top,2,3.601954936981201,3.2271,3.8639638092125534,8666,1,3722924378,372292.4378,56809.579,1.5489775086028563e-08,76h 34m ago,,2026-04-29T21:15:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/egfb0no5
treasured-sweep-1,finished,nphlikm0,48M nr=[2500],48M,repeated,2500,10%,top,4,4.024959087371826,3.6244,4.257594261173705,8931,1,3844337527,153773.50108000002,81707.484,2.482917651270593e-09,16h 4m,2d 12h ago,2026-04-29T21:18:47Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/nxul3u9x
effortless-sweep-1,crashed,tag7upfo,93M nr=[373],93M,repeated,373,10%,top,4,3.5241341590881348,3.1918,,13750,0.931559192964865,6936437429,1859634.6994638073,54509.643,2.0605616881701384e-05,76h 31m ago,,2026-04-29T21:18:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/33w4i446
eager-sweep-1,crashed,ab0p8hjq,93M nr=[500],93M,repeated,500,10%,top,4,3.52386474609375,3.1604,,13825,0.9365706272482776,6974023650,1394804.73,54701.303,1.7714430148156274e-05,76h 31m ago,,2026-04-29T21:18:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/d4kdgm0h
mirror_egfb0no5,finished,koufts95,"93M nr=[50,130,250,500,1000]",93M,repeated,1000,10%,top,2,3.601954936981201,3.2271,3.8639638092125534,8666,1,3722924378,372292.4378,56809.579,1.5489775086028563e-08,N/A,N/A,2026-04-29T21:32:22Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_egfb0no5
hearty-sweep-1,crashed,adgt5cif,48M nr=[2500],48M,repeated,2500,10%,top,4,,,,,,,38403.7888,,,76h 15m ago,,2026-04-29T21:34:45Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/zeo2eqhs
icy-sweep-1,failed,qbf9do3j,153M nr=[500],153M,repeated,500,10%,top,2,3.291771650314331,2.9513,3.509196886460739,12145,1,6124973197,1224994.6394,236840.253,1.2848920388083189e-08,75h 23m ago,,2026-04-29T22:26:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mac0k4at
mirror_mac0k4at,finished,qbf9do3j,153M nr=[500],153M,repeated,500,10%,top,2,3.291771650314331,2.9513,3.509196886460739,12145,1,6124973197,1224994.6394,236840.253,1.2848920388083189e-08,N/A,N/A,2026-04-29T22:40:43Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_mac0k4at
exalted-sweep-2,failed,7jg72w7f,"93M nr=[373,500]",93M,repeated,500,10%,top,4,,,,,,,372277.12,,,68h 3m ago,,2026-04-30T05:46:23Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/1w74j75u
mirror_1w74j75u,finished,7jg72w7f,"93M nr=[373,500]",93M,repeated,500,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T05:56:54Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_1w74j75u
lemon-sweep-1,failed,yatm1btr,153M nr=[1000],153M,repeated,1000,10%,top,2,3.273080348968506,2.9454,3.4839914203317957,12152,1,6124635471,612463.5471,239141.046,2.6195417155963604e-10,67h 51m ago,,2026-04-30T05:58:26Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/tz4ebswk
mirror_tz4ebswk,finished,yatm1btr,153M nr=[1000],153M,repeated,1000,10%,top,2,3.273080348968506,2.9454,3.4839914203317957,12152,1,6124635471,612463.5471,239141.046,2.6195417155963604e-10,N/A,N/A,2026-04-30T06:13:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_tz4ebswk
misty-sweep-1,failed,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,non-repeated,1,10%,top,4,,,,,,,68123712.0,,,67h 33m ago,,2026-04-30T06:16:29Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/tka1f6lt
royal-sweep-2,failed,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,13,10%,top,4,,,,,,,5240285.538461538,,,67h 29m ago,,2026-04-30T06:20:10Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/16niizc5
fiery-sweep-3,failed,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,51,10%,top,4,,,,,,,1335759.0588235294,,,67h 25m ago,,2026-04-30T06:24:13Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/j3j8ld1b
sparkling-sweep-4,failed,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,193,10%,top,4,,,,,,,352972.60103626945,,,67h 21m ago,,2026-04-30T06:28:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/42amgm87
